cod_cliente|cod_contrato|cod_chamado|data_chamado_andamento|descricao_chamado_andamento|privado_chamado
3607|1659|16074|2021-01-29 16:31:57|Feito troca de titularidade conforme solicitado para o  LOGIN: ambience.   ana paula |0
3607|1659|16074|2021-01-29 17:30:03|passado para joaquim no asana.  ana paula |0
3607|1659|16074|2021-02-02 13:48:23|Joaquim trocou os nomes e o login ambience já está ativo. Chamado Fechado. Roberto|1
3570|7730|16075|2021-01-26 12:12:09|ja resolvido.|0
1889|4008|16079|2021-01-25 15:54:37|boleto enviado por email domdamasceno@uol.com.br|0
1889|4008|16079|2021-01-25 15:55:15| |1
3588|7785|16081|2021-01-27 17:45:24|ja realizado a troca de titularidade. joaquim.|0
3517|7606|16082|2021-01-26 12:00:16|tentamos contato, porem sem sucesso. Joaquim.|0
3517|7606|16082|2021-01-28 08:58:34|tentamos contato novamente , porem não fomos atendidos.  Joaquim - 27/01/21|0
3517|7606|16082|2021-02-01 09:14:26|foi atualizado o local dos decos, passado um cabo para ajuste.  Romualdo|0
3538|7657|16083|2021-01-27 17:43:33|liberado acesso remoto , e wi-fi do equipamento cliente tinha me pedido para deixa desativado , o roteador dele pessoal q perdeu as configurações estou informando pro cliente q não damos esse suporte na rede interna dele mais irei auxiliar hoje a configuração . Joaquim.|0
2970|6636|16084|2021-01-26 14:40:49|Splinter colocado joaquim.|0
1976|4175|16085|2021-01-26 11:14:35|agendado uma visita tecnica para 26/01/21.  Joaquim.|0
1976|4175|16085|2021-01-27 17:45:57|Cliente foi dado Reboot e voltou a funcionar..  joaquim.|0
2695|5701|16086|2021-01-26 11:21:46|agendado uma visita tecnica para 26/01/21 Joaquim.|0
2695|5701|16086|2021-01-27 17:44:46|Foi trocada ONU por uma mais nova ,e resoveu o problema.. Joaquim.|0
3116|6670|16087|2021-01-26 12:00:39|.|0
2597|5448|16088|2021-01-27 15:02:02|normalizado. joaquim.|0
3572|7735|16091|2021-01-27 17:41:37|agendado uma visita para 28/01/21 joaquim.|0
3572|7735|16091|2021-01-30 09:06:49|Gleisson 61984211563 ligar para o cliente e fazer o teste junto ele... Joaquim.|0
3572|7735|16091|2021-02-08 08:41:57|cliente solicitou seu ip fixo solicitou também planos de link dedicado e um agendamento para realizar configurações especificas em seu equipamento.   cujo ip e :  186.195.34.109  Andamento Joaquim  Evaldo |0
3096|7479|16092|2021-01-27 17:42:24|ja normalizado. joaquim.|0
2325|5752|16093|2021-01-27 11:14:52|chamado aberto incorretamente.|0
2579|5395|16094|2021-01-27 17:42:53|agendado uma visita tecnica para 29/01/21 joaquim.|0
2579|5395|16094|2021-01-29 15:44:14|caixa de chegada e em frente ao lote , precisa informar ao cliente q ele precisa comprar um cano de decida do poste ou r2 leva um e cobra dele o valor, da parte de dentro está tudo certo, tudo pronto também.  joaquim.|0
2579|5395|16094|2021-02-17 14:08:47|instalação concluída, porém cliente não estava no local foi deixado seu nome da wi-fi e número do seu celular como senha .  joaquim.|0
2579|5395|16094|2021-02-22 13:26:41|cliente ja ativado no endereco novo|0
2126|7516|16096|2021-01-27 18:05:19|normalizado. joaquim.|0
3262|6961|16100|2021-01-28 13:03:58|email enviado para cliente com explicacoes sobre mesh e redes 2.4ghz e 5.8 ghz Aguardando agendamento para analisarmos a instalacao/velocidade   Romualdo|0
3262|6961|16100|2021-01-29 15:43:53| |0
3049|6537|16103|2021-01-27 17:29:32|tentamos contato, porem cliente não nos atendeu. joaquim - 27/01/21|0
3049|6537|16103|2021-01-28 17:51:58|cliente ligou novamente. vamos novamente tentar contato com os mesmos. contato: 61998142606  Joaquim.|0
3049|6537|16103|2021-02-01 09:33:32|CLIENTE DISSE QUE VAI ESPERAR ALGUM TEMPO E ENTRARA EM CONTATO NOVAMENTE PARA CONTRATAR O SERVIÇO.  jOAQUIM,|0
2355|4921|16104|2021-01-27 17:10:47|já resolvido. joaquim.|0
2553|5350|16105|2021-01-27 17:18:53|CLIENTE NÃO ATENDE   ANA PAULA|0
2553|5350|16105|2021-01-28 15:10:36|Por não conseguir contato com cliente apos varias tentativas foi encaminhado email.  Prezada Sra. Luciana, boa tarde! A gratuidade só vale se a suspensão for de no mínimo 30 dias e de no máximo 120 dias e só poderá ser solicitada uma vez a cada 12 meses.     ana paula|0
3180|6791|16107|2021-01-28 09:34:38|agendado uma visita tecnica para 28/01/21.  joaquim.|0
3180|6791|16107|2021-01-29 15:42:39|Cliente está com problema na rede interna, mesmo problema da última vez que fui, tem que ver com pessoal deles o problema, pq não ONU está tudo ok, pessoal tem equipamentos de wi-fi no teto da Internas, porém acredito que não seja o correto pra essa utilização.  Joaquim |0
1418|3138|16108|2021-01-28 09:35:06|agendado uma visita tecnica para 28/01/21.  joaquim.|0
1418|3138|16108|2021-01-29 15:42:05|filho do Samuel atendeu a porta falou q pai dele está trabalhando e a mãe dormindo pediu pra marcar outro dia. Joaquim.|0
2550|6405|16109|2021-02-08 08:39:00|Serviço normalizado. Evaldo|0
314|3627|16110|2021-01-28 17:46:50|agendado uma visita para  28/01/21 joaquim.|0
314|3627|16110|2021-01-29 18:14:09|Antena foi alinhada e atualizada ,link voltou a funcionar Joaquim|0
3520|7611|16112|2021-01-29 18:14:33|cliente pediu pra ligar para eles na segunda pois não ha ninguém no local agora.  joaquim.|0
3520|7611|16112|2021-02-04 14:28:13|agendado uma visita para 05/02/21. joaquim.|0
3520|7611|16112|2021-02-05 15:24:21|fonte do equipamento c20 tinha queimado. foi feito a troca . joauqim.|0
3387|7317|16113|2021-01-29 18:14:19|cliente não nos atende. joaquim.|0
3387|7317|16113|2021-02-09 08:53:54|Cliente ja normalizado Evaldo|0
2897|6167|16114|2021-01-29 10:38:31|normalizado. joaquim.|0
2551|5346|16115|2021-01-28 18:00:50|já resolvido porem cliente não nos atende para confirmar normalização. Joaquim.|0
2551|5346|16115|2021-01-29 09:20:17|normalizado. joaquim.|0
2907|6191|16116|2021-02-03 18:08:13|Serviço concluído Joaquim.|0
2907|6191|16116|2021-02-03 18:08:38| |0
3598|7814|16119|2021-01-29 14:40:46|ja resolvido.|0
1898|4022|16120|2021-01-29 15:10:32|ja normalizado. Joaquim.|0
3173|6781|16121|2021-01-29 17:51:18|já resolvido. Joaquim.  |0
3308|7083|16122|2021-01-29 17:54:52|agendado mudança para fibra optica para 02/02/21 Joaquim|0
3308|7083|16122|2021-02-03 18:07:11|Cliente mudado link para fibra ativado 100M ..  Joaquim.|0
2563|5367|16125|2021-01-30 10:36:20|resolvido. Joaquim. |0
2141|4472|16129|2021-02-02 17:17:55|DNS da rede só cliente está o nosso mesmo . |0
3572|7735|16130|2021-02-03 17:59:23| |0
3314|7095|16131|2021-02-02 12:13:19|cabo da telefonia estava no local errado. Joaquim.|0
3440|7429|16135|2021-02-02 09:11:29|foi informado para felipe que faturas vão para o email cadastrado, verifiquei email com cliente e está correto.   ana paula |0
3382|7305|16136|2021-02-03 11:25:08|Cliente não esta nos atendendo, para a conclusão do chamado. Joaquim.|0
3382|7305|16136|2021-02-03 17:57:02|Provavelmente cliente fez portabilidade,pois o cabo de telefone estava entrando na tubulação da clínica,não estava ligado na ONU,porém a cliente informou que estava funcionando aí parou,aí colocar na ONU voltou a funcionar,porém não está tocando com o número dela,passei essa informação para Joaquim ligar para ela e ver certinho.   Joaquim |0
3382|7305|16136|2021-02-03 17:57:11|ja foi verificado a portabilidade do cliente, o mesmo não havia realizado o pedido, porem agora pediram e ja esta em processo de portabilidade. Joaquim.|0
3031|6491|16137|2021-02-02 11:15:59| |0
3613|7839|16138|2021-02-03 17:56:27| Cliente ativado Joaquim.|0
2592|5432|16140|2021-02-02 11:47:41|ja normalizado. Joaquim.|0
3596|7809|16142|2021-02-09 09:22:48|Número criado em enviado para o e-mail lozzy_rep@yahoo.com.br 00556132620417 Evaldo|0
1938|4103|16143|2021-02-02 11:07:21|agendado para 02/02/21 joaquim.|0
1938|4103|16143|2021-02-03 17:54:59|chegando no local só sua tv q não estava funcionando a Sky ela achou q era a internet.  joaquim.|0
954|2183|16147|2021-02-02 11:01:16|Agendado para 02/02/21 Joaquim.|0
954|2183|16147|2021-02-03 17:54:21|um telefone está com problema, no aparelho mesmo , Evaldo ficou de mandar trocar o aparelho. e o telefone do Rangel não estava funcionando pois estava atrelado a um número de celular.   Joaquim.|0
2056|4295|16148|2021-02-03 17:41:11|tentei contato com o cliente mas não fui atendido.   03/02/21 - joaquim |0
2056|4295|16148|2021-02-09 09:30:36|Em contato com o Sr. Heverton em 09/02/2021 as 09:10. O mesmo informou que as quedas so ocorreram no dia 02/02 Evaldo|0
2912|6206|16149|2021-02-02 11:30:09|agendado uma visita técnica para 02/02/21.  Joaquim.|0
2912|6206|16149|2021-02-03 17:36:19|Manutenção concluída,foi trocado o canal da rede Wi-Fi Joaquim.|0
3551|7682|16150|2021-02-02 11:33:16| |1
3608|7832|16151|2021-02-02 11:49:26| |1
3607|7831|16152|2021-02-02 12:14:29|.|0
3607|7831|16152|2021-02-02 12:27:37|.|0
2773|7175|16154|2021-02-02 14:56:04| |1
2544|5326|16155|2021-02-03 17:28:56|Mudança de endereço agendada para 04/02/21.  Joaquim.|0
2544|5326|16155|2021-02-17 16:08:39|já ativo no novo endereço.  Joaquim.|0
3535|7651|16156|2021-02-03 17:28:23|agendado uma visita para 04/02/21 joaquim.|0
3535|7651|16156|2021-02-04 14:35:53|Foi ativado segurança remota e conectado a impressora na rede.. Joaquim.|0
2534|5305|16159|2021-02-03 10:43:30|agendado uma visita para 03/02/21 joaquim.|0
2534|5305|16159|2021-02-04 11:58:00|RB trocada e configurada junto com Evaldo  joaquim.|0
3031|6491|16160|2021-02-03 14:57:23|visita agendada para sexta feira dia 05/02/21. joaquim.|0
3031|6491|16160|2021-02-09 08:38:44|Visita realizado em 05/02/2021 cliente ficou com 1 Deco definitivo e vai testar o outro Deco , para saber se precisa passar um cabo de rede ou não .  Evaldo|0
2786|5917|16161|2021-02-04 16:45:16|Foi trocado ONU  e reconfigurado .. Joaquim.|0
2941|6273|16162|2021-02-03 14:19:53|ja resolvido. Joaquim.|0
3139|7856|16163|2021-02-05 10:41:11|cliente não está atendendo.  ana paula|0
3139|7856|16163|2021-02-05 12:02:25|CLIENTE TINHA DUAS FATURAS EM ABERTO NO CONTRATO ANTERIOR QUE HAVIA SIDO CANCELADO  EFETUOU PAGAMENTO NO VALOR DE 319.80 PELO PIX NO DIA 05/02/2021.  ANA PAULA |0
3139|7856|16163|2021-02-09 08:41:11|Em 05/02/2021 foi reativado o cliente, e instalado um Deco, ficou combinado com cliente de voltar lá na segunda para instalar o segundo Deco .  Em 08/02/2021 ativado o segundo Deco, porém resolveu problema um pouco mais será preciso passar cabos de rede   Evaldo  |0
3454|7459|16165|2021-02-04 17:02:09|Dois computadores estavam em DHCP porém pegando outra faixa de IP, coloquei IP fixo e resolveu o problema Joaquim.|0
3347|7180|16166|2021-02-05 17:20:25|Em contato com o cliente, O sr. Jhon informou que ja havia normalizado. Evaldo|0
3422|7390|16169|2021-02-04 17:17:39|entramos em contato com a cliente, e informamos as condições ideais para realizar um teste de velocidade.  a mesma vai verificar um melhor horário e dia para uma visita e vai nos retornar.  joaquim|0
2936|6265|16170|2021-02-05 09:30:45|Foi passado informações para o cliente sobre as instabilidades que ocorrem na regiao que reside,gerado boleto pro rata referente a 22 dias e encaminhado no email.   ana paula|0
3262|6961|16171|2021-02-04 13:48:46|agendado uma visita para 04/02/21. joaquim.|0
3262|6961|16171|2021-02-04 16:16:08|cliente informou que esta normalizado. Joaquim.|0
1806|3812|16172|2021-02-04 13:58:07|agendado uma visita técnica para 05/02/21 Joaquim. |0
1806|3812|16172|2021-02-08 09:44:01|foi feito teste saindo da ONU chegando na velocidade de 400megas e 200 de upload, foi feito TB mesmo teste saindo do roteador do cliente pelo cabo passa velocidade completa , pelo wi-fi do netgear r9000 , só está passando 288 megas com 200 de upload , fiz a troca dos canais mais mesmo assim sei roteador não está passando a velocidade total , pedi para o cliente verificar se não está com bug na firmarew do equipamento no fórum. pois antes entregava a velocidade total no wi-fi.  joaquim.|0
2663|5618|16173|2021-02-04 14:48:52|ja resolvido. joaquim.|0
3589|7788|16174|2021-02-17 16:09:12|ja realizado.  joaquim.|0
2530|7600|16175|2021-02-06 09:46:12|agendado uma visita para 08/02/21. joaquim.|0
2530|7600|16175|2021-02-08 10:39:30|foi configurado a telefonia e testado o a velocidade de sua internet. Joaquim.|0
2692|5681|16176|2021-02-04 16:16:52|em contato com maicon o mesmo disse que iria verificar se tinha alguém no local.  Joaquim.|0
2692|5681|16176|2021-02-04 16:19:19|tentamos contato novamente tanto por telefona quanto fisicamente, mas não fomos atendidos e não havia ninguém no local.  Joaquim|0
2692|5681|16176|2021-02-04 16:18:51|Foi verificado no sistema de monitoramento que o equipamento do cliente esta desligado. Hoje as 14:30 foi uma equipe, porem nao havia ninguem na la.  AS 15:45 Tentei contato com cliente no 031 21042840, e ninguem atende. Evaldo|0
2692|5681|16176|2021-02-05 15:25:30| |0
2692|5681|16177|2021-02-05 15:25:26| |0
2692|5681|16178|2021-02-05 11:57:49|tentamos contato novamente mas o cliente mas não conseguimos falar com o Maicon neste horário. e a atendente não pode nos ajudar  joaquim.|0
2692|5681|16178|2021-02-05 15:24:47|Agendado uma visita para segunda dia 08/02/21 as 10:30.  joaquim.|0
2692|5681|16178|2021-02-08 11:26:30|Em 08/02/2021 foi trocada a ONU EPON para GPON Evaldo|0
3298|7061|16179|2021-02-17 09:30:03|contrato enviado em 11/02 para email.   ana paula |0
2740|5800|16180|2021-02-09 09:39:26|Chamado aberto no login errado. Evaldo|0
3376|7288|16181|2021-02-09 09:25:26|Normalizado Evaldo|0
3598|7814|16183|2021-02-05 17:12:50|tentamos contato no numero de cadastro e no numero 61998140190 que estava no chamado, porem nem um nos atendeu.  Joaquim - 05/02/21|0
3598|7814|16183|2021-02-09 09:43:38|em 09/02/2021 as 09:25 falei com o Sr. Wesley. O mesmo informou que nao ha mais a necessidade da aberturas de portas. Na oportunidade, informei a mesmo que para aberturas de portas será necessario contratar o servico de IP fixo. Evaldo|0
2762|5854|16184|2021-02-05 17:06:16|tentei contato mas não fui atendido 05/02/21 as 15 horas. joaquim.|0
2762|5854|16184|2021-02-09 08:39:54|Cliente Normalizado. Evaldo|0
2208|4599|16186|2021-02-05 17:05:48| normalizado. joaquim.|0
3104|6647|16187|2021-02-05 16:28:54|agendado uma visita para 06/02/21 joaquim.|0
3104|6647|16187|2021-02-09 09:47:37|Visita em 06/02/2021 conector no shaft tinha quebrado a fibra dentro . Evaldo|0
1935|4094|16188|2021-02-05 15:36:08|esta com bloqueio.|0
1935|4094|16188|2021-02-05 15:37:53|cliente pediu pra entrar em contato por e-mail descrevendo  e-mail: msp@netlogic.com.br  Joaquim.|0
1935|4094|16188|2021-02-05 16:49:53|Foi informado para Guilherme 11947061562 via email e por telefone que consta faturas em aberto,cliente deu ciente.foi desbloqueado   ana paula|0
3634|7868|16190|2021-02-05 17:44:49| |0
3634|7868|16192|2021-02-09 09:52:41|Em 09/02/2021  ás 09:13 A filha da cliente atendeu ao interfone e disse que a mãe está dormindo! Evaldo|0
3634|7868|16192|2021-02-17 15:28:14|ja normalizado. Joaquim.|0
2893|6150|16193|2021-02-08 09:41:28|Já estava tudo normal com a conexão do cliente Andamento do Joaquim Evaldo|0
3108|6651|16194|2021-02-06 11:56:34|cliente esta sem energia pois esta mechendo na casa, segunda feira entraremos em contato novamente para testar ou agendar uma visita.  joaquim.|0
3108|6651|16194|2021-02-09 11:42:17| Aguardo o contato de vocês,  o edifício fez o trabalho referente à energia no sábado.|0
3108|6651|16194|2021-02-09 11:44:16| a lentidão persiste, para aplicativos para filmes e música também, como spotify|0
3108|6651|16194|2021-02-09 17:14:26|Em 09/02/2021 Cliente informa que sua conexao normalizou Evaldo|0
2972|6348|16195|2021-02-17 16:00:12| tentamos contato com o cliente varias vezes, porem o mesmo não nos atendeu em nem uma delas.  Joaquim.|0
2972|6348|16195|2021-02-17 16:01:03|tentamos contato novamente e o cliente ao nos atender falou a seguinte frase - se fosse uma questão de vida ou morte a pessoa já estava morta e enterrada , vocês demoram muito, e já estou procurando outra empresa.  joaquim.|0
2972|6348|16195|2021-02-22 16:52:03|Em 22/02/2021 Em visita, o cliente informou que ja esta tudo normal.  Evaldo|0
2074|4330|16196|2021-02-08 10:56:51|Cliente informa que ja normalizou Evaldo|0
3420|7388|16197|2021-02-17 15:40:28|Em 12/02/2021 Cliente foi passada a fibra para o local que foi  pedido,porém roteador não ficou ativo no novo ponto pq a cliente falou que faltava colocar um armário no local ,,mas explicamos para cliente como conectar o roteador.. EVALDO|0
3493|7551|16198|2021-02-09 16:41:02|Em 08/02/2021 Foram instalado instalados 2 decos  Evaldo|0
2796|5937|16201|2021-02-08 18:08:50|IP criado  186.195.34.115  Evaldo|0
1146|2550|16204|2021-02-09 12:17:12|Em atendimento realizado em 09/02/2021 ás 11:20  Fonte da RB queimada. fonte substituida.  Evaldo|0
3108|6651|16206|2021-02-09 17:13:42|Em 09/02/2021 Cliente informa que sua conexao normalizou Evaldo|0
2226|4626|16209|2021-02-09 17:21:45|Cliente conectado e navegando normalmente Evaldo|0
3253|6945|16211|2021-02-10 17:15:36|boleto ainda não registrado no banco.  ana paula |0
3253|6945|16211|2021-02-10 17:16:06|aguardando romualdo gerar as remessas.|0
2534|5305|16212|2021-02-10 08:46:22|.|0
3139|7856|16216|2021-02-11 10:52:28|conector na cliente estava com problema sinal estava saindo muito alto foi refeito baixou pra -25 Joaquim.|0
2682|5655|16217|2021-02-10 17:23:48|Cliente informa que ao fazer teste no speed está chegando somente 90mbps de download. Enviar um tecnico para verificar equipamento da cliente.   ana paula  |0
2682|5655|16217|2021-02-17 16:11:18|em 17/02/2021 as 15:30 tentei contato por duas vezes no telefone de cadastro da cliente, mas sem sucesso. Evaldo|0
2682|5655|16217|2021-02-17 17:00:28||0
2762|5854|16223|2021-02-11 14:16:55|Em 11/02/2021 Foi feita a reconfiguração do roteador e voltou a funcionar... Evaldo|0
2074|4330|16224|2021-02-11 15:49:53| foi identificado que o router board interno do cliente e megabit e precisa de um equipamento gigabit.  joaquim.|0
